re_m1_svor,tepl_m,zraz_m,tlak_m,v_rh_m,v_s_m,v_rh_m_50,v_rh_m_125,vlhk_m,datetime
465.7,24.701999999999998,0.0,987.263,1.805,180.0,3.012,3.5860000000000003,70.884,05/09/2020 19:00
466.1,24.116,0.0,987.238,1.7480000000000002,177.799,3.185,3.136,77.882,05/09/2020 20:00
466.725,22.915,0.0,987.2,1.973,166.61900000000003,2.799,5.026,80.896,05/09/2020 21:00
466.35,21.989,0.0,987.155,2.12,148.42,2.943,4.11,79.628,05/09/2020 22:00
467.05000000000007,21.211,0.0,987.193,1.6369999999999998,151.513,2.574,4.678999999999999,80.652,05/09/2020 23:00
467.525,20.246,0.0,987.1560000000001,1.109,143.455,1.291,2.781,87.348,06/09/2020 00:00
467.975,19.629,0.0,987.31,1.5119999999999998,137.373,1.5390000000000001,1.7819999999999998,88.98700000000001,06/09/2020 01:00
469.15,18.862000000000002,0.0,987.1080000000001,2.165,125.14299999999999,2.119,1.365,91.89299999999999,06/09/2020 02:00
470.0750000000001,17.824,0.0,987.398,1.167,130.567,1.425,1.155,93.22200000000001,06/09/2020 03:00
469.975,17.302,0.0,987.2739999999999,2.923,172.002,1.248,1.8319999999999999,88.522,06/09/2020 04:00
470.4,18.46,0.0,986.538,2.7689999999999997,15.464,3.1860000000000004,3.443,79.712,06/09/2020 05:00
470.275,17.782,0.0,986.939,1.65,63.905,3.105,2.588,83.03,06/09/2020 06:00
470.025,19.295,0.0,987.5110000000001,2.148,50.711000000000006,0.774,3.057,78.278,06/09/2020 07:00
469.375,20.59,0.0,987.643,2.209,129.61700000000002,2.3369999999999997,2.81,74.387,06/09/2020 08:00
468.3,23.075,0.0,987.7719999999999,1.881,217.736,1.6380000000000001,1.732,63.553999999999995,06/09/2020 09:00
466.925,23.849,0.0,987.9630000000001,2.0,70.453,1.102,1.632,60.553999999999995,06/09/2020 10:00
466.7000000000001,23.421999999999997,0.0,987.939,4.199,284.863,3.446,3.945,57.71,06/09/2020 11:00
467.1,24.008000000000003,0.0,987.691,5.0889999999999995,335.216,5.059,5.888,56.867,06/09/2020 12:00
466.6,24.958000000000002,0.0,987.4010000000001,4.662,338.151,5.507000000000001,5.4079999999999995,52.538999999999994,06/09/2020 13:00
466.25,26.171999999999997,0.0,987.038,3.5980000000000003,334.845,4.805,4.665,46.93600000000001,06/09/2020 14:00
465.925,26.000999999999998,0.0,986.658,3.6010000000000004,326.655,4.262,3.801,47.56,06/09/2020 15:00
466.225,24.549,0.0,986.4019999999999,5.558,335.272,5.335,6.526,55.748999999999995,06/09/2020 16:00
466.2000000000001,23.274,0.0,986.345,5.183,340.522,5.705,6.146,62.0,06/09/2020 17:00
466.475,21.768,0.0,986.26,4.5280000000000005,344.55300000000005,4.258,5.556,71.63600000000001,06/09/2020 18:00
467.4,20.14,0.0,986.428,3.136,352.836,3.005,5.53,77.189,06/09/2020 19:00
468.55000000000007,19.506,0.0,986.683,3.2089999999999996,339.95599999999996,2.944,5.062,80.132,06/09/2020 20:00
469.025,19.132,0.0,986.727,2.866,349.84,3.3710000000000004,5.2010000000000005,81.208,06/09/2020 21:00
469.4,19.7,0.0,986.436,3.9389999999999996,228.56,3.3569999999999998,5.337999999999999,80.173,06/09/2020 22:00
469.25,19.326,0.0,986.28,4.1739999999999995,33.365,3.984,6.125,78.944,06/09/2020 23:00
469.5750000000001,19.819000000000003,0.0,986.3489999999999,4.189,40.989,5.332000000000001,6.518,72.703,07/09/2020 00:00
469.875,18.382,0.0,987.043,4.712,168.426,3.588,5.434,75.09100000000001,07/09/2020 01:00
472.50000000000006,16.9,0.456,987.27,7.716,338.9,7.487,11.252,83.094,07/09/2020 02:00
473.25,15.616,0.84,987.4010000000001,6.718,225.892,6.7989999999999995,11.325999999999999,86.649,07/09/2020 03:00
473.4500000000001,15.702,0.9229999999999999,987.425,5.242999999999999,24.581,6.63,9.089,89.045,07/09/2020 04:00
473.92500000000007,15.354000000000001,1.524,987.534,4.352,37.175,5.112,6.3389999999999995,90.874,07/09/2020 05:00
474.2000000000001,14.886,1.9769999999999999,988.046,2.5269999999999997,23.683000000000003,3.014,3.513,95.101,07/09/2020 06:00
474.2000000000001,14.815,0.545,988.8380000000001,1.931,290.19,1.4969999999999999,2.363,96.346,07/09/2020 07:00
474.725,14.790999999999999,0.8909999999999999,989.9780000000001,3.3569999999999998,341.616,1.444,4.4430000000000005,93.208,07/09/2020 08:00
474.9,15.472000000000001,0.0,989.725,4.038,350.469,3.043,4.47,90.522,07/09/2020 09:00
474.425,17.986,0.0,990.039,4.265,350.538,4.42,3.858,80.439,07/09/2020 10:00
473.05,20.051,0.0,990.322,2.764,148.804,3.0069999999999997,3.852,74.22,07/09/2020 11:00
471.1,21.119,0.0,990.6519999999999,2.903,203.423,2.7539999999999996,2.635,69.375,07/09/2020 12:00
470.3250000000001,21.863000000000003,0.0,990.7230000000001,5.428999999999999,339.085,5.809,4.698,62.57,07/09/2020 13:00
469.80000000000007,21.555,0.0,991.005,6.76,337.853,7.3870000000000005,7.933,61.653,07/09/2020 14:00
469.65,21.796,0.0,991.2280000000001,6.769,339.166,7.306,8.399,59.586999999999996,07/09/2020 15:00
469.65,20.919,0.0,991.6110000000001,7.412999999999999,340.57800000000003,8.087,9.571,60.178999999999995,07/09/2020 16:00
470.4500000000001,19.815,0.0,991.887,7.65,349.931,9.357000000000001,8.99,59.748000000000005,07/09/2020 17:00
471.75,18.267,0.0,992.118,6.9,344.8,7.277,8.33,63.88,07/09/2020 18:00
473.0750000000001,17.461,0.0,992.791,5.426,347.506,6.129,5.37,67.14,07/09/2020 19:00
474.0750000000001,17.024,0.0,993.549,6.553,347.875,7.166,5.112,67.82300000000001,07/09/2020 20:00
474.4500000000001,16.015,0.0,994.22,4.159,352.642,5.216,5.654,74.26100000000001,07/09/2020 21:00
474.625,15.005,0.0,994.9169999999999,2.37,351.395,2.755,3.64,78.564,07/09/2020 22:00
475.15,14.175,0.0,995.178,3.734,351.272,4.194,4.404,78.875,07/09/2020 23:00
475.9,13.613,0.0,995.5060000000001,3.5060000000000002,293.913,4.717,4.613,76.45,08/09/2020 00:00
476.7000000000001,13.036,0.0,995.955,3.302,269.27299999999997,4.425,5.417999999999999,76.306,08/09/2020 01:00
476.375,12.539000000000001,0.0,996.295,3.6630000000000003,15.745999999999999,4.102,4.708,78.168,08/09/2020 02:00
477.2000000000001,12.032,0.0,996.35,3.707,16.855999999999998,4.016,5.874,79.222,08/09/2020 03:00
477.175,11.315,0.0,996.709,2.912,28.6,3.656,5.461,77.499,08/09/2020 04:00
477.625,9.287,0.0,997.68,1.775,50.53,2.211,4.215,78.843,08/09/2020 05:00
477.55,8.627,0.0,998.284,1.8869999999999998,72.39399999999999,2.718,4.2989999999999995,82.654,08/09/2020 06:00
477.775,11.272,0.0,998.549,3.283,53.226000000000006,3.949,5.712999999999999,64.325,08/09/2020 07:00
477.5750000000001,15.626,0.0,998.934,2.734,54.486999999999995,3.259,4.372,56.32899999999999,08/09/2020 08:00
477.05,18.415,0.0,999.4630000000001,1.588,61.019,1.5230000000000001,1.286,52.912,08/09/2020 09:00
476.1,18.995,0.0,999.579,1.131,225.53400000000002,0.9590000000000001,0.659,49.805,08/09/2020 10:00
472.85,20.304000000000002,0.0,1000.068,1.432,241.535,1.183,0.9890000000000001,44.13,08/09/2020 11:00
472.925,22.041999999999998,0.0,999.9830000000001,2.099,296.548,1.6230000000000002,1.713,34.986999999999995,08/09/2020 13:00
474.05,22.968000000000004,0.0,999.4839999999999,2.6630000000000003,324.926,2.491,2.6189999999999998,30.546999999999997,08/09/2020 14:00
473.2000000000001,23.191999999999997,0.0,998.059,2.898,305.54400000000004,2.5069999999999997,2.983,29.677,08/09/2020 15:00
472.875,22.894000000000002,0.0,997.7660000000001,2.862,305.32599999999996,2.171,2.9130000000000003,31.874000000000002,08/09/2020 16:00
472.975,22.513,0.0,997.57,2.9010000000000002,302.524,1.736,2.197,35.555,08/09/2020 17:00
472.725,21.25,0.0,997.528,2.648,305.264,1.145,1.198,40.93,08/09/2020 18:00
473.4,19.046,0.0,997.559,3.195,273.003,2.269,0.29100000000000004,47.233999999999995,08/09/2020 19:00
473.625,17.855,0.0,998.0160000000001,2.373,272.35200000000003,2.443,0.161,54.365,08/09/2020 20:00
473.525,16.31,0.0,998.135,2.226,314.967,2.373,2.87,62.869,08/09/2020 21:00
473.5,13.725999999999999,0.0,998.298,1.25,328.94,1.026,1.462,75.33,08/09/2020 22:00
474.175,13.097000000000001,0.0,998.415,0.8959999999999999,328.64099999999996,0.9890000000000001,0.662,77.702,08/09/2020 23:00
474.42500000000007,13.115,0.0,998.3560000000001,1.375,328.92,1.193,0.917,76.775,09/09/2020 00:00
474.7000000000001,11.999,0.0,998.3560000000001,0.8059999999999999,234.703,1.298,0.11699999999999999,81.277,09/09/2020 01:00
475.1,11.835,0.0,998.188,1.723,312.689,1.162,0.282,80.844,09/09/2020 02:00
475.275,11.687999999999999,0.0,997.935,2.322,327.545,2.292,0.445,81.86399999999999,09/09/2020 03:00
475.875,10.952,0.0,997.7389999999999,0.682,176.606,0.92,1.443,88.787,09/09/2020 04:00
476.65,11.224,0.0,997.664,1.349,80.204,1.199,1.431,89.86399999999999,09/09/2020 05:00
476.975,11.174000000000001,0.0,997.665,0.575,64.23,0.667,1.521,88.572,09/09/2020 06:00
477.175,12.585999999999999,0.0,997.832,0.8390000000000001,95.15100000000001,0.943,1.999,83.787,09/09/2020 07:00
477.0,14.710999999999999,0.0,997.925,1.298,109.25200000000001,1.1840000000000002,2.302,73.932,09/09/2020 08:00
475.975,18.075,0.0,997.928,1.324,101.20700000000001,0.8759999999999999,1.989,62.176,09/09/2020 09:00
474.7000000000001,20.211,0.0,997.824,1.5190000000000001,95.601,0.977,1.9909999999999999,53.14,09/09/2020 10:00
472.975,21.801,0.0,997.3939999999999,1.3559999999999999,136.311,1.474,2.396,47.957,09/09/2020 11:00
471.575,22.563000000000002,0.0,996.8330000000001,1.472,210.419,0.897,1.715,44.144,09/09/2020 12:00
470.125,23.798000000000002,0.0,996.0210000000001,1.98,237.25099999999998,1.3980000000000001,1.475,50.356,09/09/2020 13:00
469.775,24.362,0.0,995.188,1.7369999999999999,225.72299999999998,1.2329999999999999,0.9990000000000001,40.424,09/09/2020 14:00
469.05000000000007,25.043000000000003,0.0,994.318,1.4,235.71599999999998,1.023,1.62,39.455,09/09/2020 15:00
468.425,25.208000000000002,0.0,993.471,1.796,185.96400000000003,1.374,2.102,39.186,09/09/2020 16:00
468.4,25.046999999999997,0.0,992.7260000000001,1.3330000000000002,167.209,1.246,1.69,39.229,09/09/2020 17:00
468.375,24.239,0.0,992.178,1.172,151.58,0.9159999999999999,0.9890000000000001,45.301,09/09/2020 18:00
469.15,22.055,0.0,991.676,1.9709999999999999,137.922,1.8219999999999998,0.5329999999999999,55.34,09/09/2020 19:00
469.625,20.032,0.0,991.584,2.165,121.682,2.8810000000000002,0.93,61.01,09/09/2020 20:00
470.5,20.1,0.0,991.37,2.38,125.406,4.44,3.451,57.596000000000004,09/09/2020 21:00
470.75,19.139,0.0,991.3789999999999,1.845,124.448,3.367,5.274,59.656000000000006,09/09/2020 22:00
471.025,19.178,0.0,991.37,2.591,131.88,3.5,4.773,53.625,09/09/2020 23:00
471.875,17.055,0.0,991.05,1.942,148.106,2.9610000000000003,2.9010000000000002,64.931,10/09/2020 00:00
472.15,15.706,0.0,990.58,1.439,109.705,2.073,2.253,72.347,10/09/2020 01:00
472.65,15.335999999999999,0.0,990.13,1.5959999999999999,95.459,2.355,3.0439999999999996,73.641,10/09/2020 02:00
473.6,15.249,0.0,989.658,1.886,93.955,3.282,3.583,73.315,10/09/2020 03:00
474.37500000000006,14.442,0.0,989.684,0.953,100.634,2.4,3.0639999999999996,77.821,10/09/2020 04:00
474.925,13.974,0.0,989.659,1.683,106.698,0.413,2.424,79.946,10/09/2020 05:00
475.225,14.66,0.0,989.6669999999999,1.8159999999999998,96.272,0.7390000000000001,1.983,76.77,10/09/2020 06:00
475.5750000000001,15.224,0.0,989.9019999999999,1.9169999999999998,68.675,0.816,1.284,76.516,10/09/2020 07:00
475.15,16.18,0.0,990.298,0.9229999999999999,80.453,0.938,0.9390000000000001,76.705,10/09/2020 08:00
474.5750000000001,19.173,0.0,990.416,0.7609999999999999,128.563,0.79,0.723,65.023,10/09/2020 09:00
473.025,21.781999999999996,0.0,990.3589999999999,0.79,172.253,0.494,0.496,57.534,10/09/2020 10:00
471.67500000000007,23.107,0.0,990.326,1.587,294.27,1.219,0.9790000000000001,56.713,10/09/2020 11:00
469.875,24.412,0.0,990.189,2.576,306.241,2.7569999999999997,2.156,53.403999999999996,10/09/2020 12:00
468.25,25.869,0.0,989.7,2.895,319.12,2.86,3.073,46.091,10/09/2020 13:00
467.25,26.509,0.0,989.331,3.6039999999999996,319.573,3.6830000000000003,3.8369999999999997,43.958,10/09/2020 14:00
466.8250000000001,25.747,0.0,989.049,3.2489999999999997,312.965,3.477,3.739,44.433,10/09/2020 15:00
466.675,25.644000000000002,0.0,988.865,4.633,335.61,3.9819999999999998,4.681,49.387,10/09/2020 16:00
466.275,23.785999999999998,0.0,988.804,4.371,350.663,3.2910000000000004,3.3539999999999996,58.643,10/09/2020 17:00
466.85,22.435,0.0,988.7180000000001,4.109,260.267,2.032,6.082999999999999,63.722,10/09/2020 18:00
467.475,21.596,0.0,988.569,4.18,15.259,2.4530000000000003,6.678999999999999,66.426,10/09/2020 19:00
468.025,20.968000000000004,0.0,988.691,3.167,19.219,3.92,4.55,69.679,10/09/2020 20:00
468.175,20.699,0.0,988.738,3.727,32.275,4.468,6.657,69.122,10/09/2020 21:00
467.8250000000001,20.468,0.0,988.742,3.977,49.398,4.527,6.801,68.977,10/09/2020 22:00
468.225,20.392,0.0,988.6360000000001,4.519,58.223,4.859,6.2589999999999995,67.935,10/09/2020 23:00
468.3250000000001,20.5,0.0,988.837,2.187,71.279,4.465,3.63,69.315,11/09/2020 00:00
468.7000000000001,19.982,0.0,988.8760000000001,2.49,93.773,1.871,4.188,68.957,11/09/2020 01:00
468.875,20.095,0.0,988.7260000000001,1.8880000000000001,98.374,1.82,3.855,67.75399999999999,11/09/2020 02:00
469.6,18.914,0.0,988.65,1.112,99.015,1.5230000000000001,3.1689999999999996,75.066,11/09/2020 03:00
469.9500000000001,18.874000000000002,0.0,988.4580000000001,1.4240000000000002,98.26899999999999,1.703,3.992,75.28,11/09/2020 04:00
470.225,18.404,0.0,988.691,0.45299999999999996,98.32,0.564,3.136,77.671,11/09/2020 05:00
470.65,17.722,0.0,988.88,1.16,106.186,0.779,2.239,80.918,11/09/2020 06:00
471.025,18.294,0.0,989.1160000000001,1.147,113.455,1.021,2.8480000000000003,78.708,11/09/2020 07:00
471.025,19.391,0.0,989.252,1.848,107.834,1.996,4.754,73.639,11/09/2020 08:00
471.125,19.823,0.0,989.665,0.9420000000000001,107.736,0.529,2.066,74.131,11/09/2020 09:00
470.375,20.156,0.0,989.998,1.824,114.90700000000001,0.556,1.611,72.038,11/09/2020 10:00
470.3250000000001,21.526,0.0,990.0189999999999,2.141,117.602,1.325,2.551,65.789,11/09/2020 11:00
469.275,23.611,0.0,989.8960000000001,1.44,113.723,1.34,1.7590000000000001,55.994,11/09/2020 12:00
468.25,24.861,0.0,989.4789999999999,1.143,104.285,0.759,1.054,51.048,11/09/2020 13:00
467.65,25.19,0.0,989.188,1.8119999999999998,182.696,1.516,1.476,50.458,11/09/2020 14:00
467.05,25.456999999999997,0.0,988.9860000000001,2.0340000000000003,107.431,1.955,2.306,48.371,11/09/2020 15:00
467.05000000000007,25.636999999999997,0.0,988.702,2.984,33.829,3.1010000000000004,3.125,47.919,11/09/2020 16:00
467.175,25.095,0.0,988.688,2.9139999999999997,152.626,3.3,2.6710000000000003,48.9,11/09/2020 17:00
463.925,23.611,0.0,988.816,2.221,280.603,1.619,0.691,52.2,11/09/2020 18:00
463.8250000000001,20.278,0.0,988.997,2.4459999999999997,179.40099999999998,1.646,0.132,61.068999999999996,11/09/2020 19:00
463.4500000000001,19.094,0.0,989.2389999999999,2.562,82.845,2.076,0.785,67.42399999999999,11/09/2020 20:00
463.425,18.824,0.0,989.3939999999999,2.5610000000000004,43.331,2.665,0.7909999999999999,67.67699999999999,11/09/2020 21:00
463.875,17.617,0.0,989.704,1.217,65.12100000000001,1.2,2.088,69.86399999999999,11/09/2020 22:00
464.5750000000001,17.137,0.0,989.8580000000001,1.345,109.319,0.6659999999999999,1.426,74.86,11/09/2020 23:00
470.475,13.389000000000001,0.0,981.082,3.2239999999999998,167.173,1.4040000000000001,5.732,88.833,07/10/2020 01:00
472.9,13.218,0.0,980.779,3.234,128.055,0.523,3.4789999999999996,86.65799999999999,07/10/2020 02:00
473.0,13.088,0.0,981.038,2.807,146.499,0.452,2.6630000000000003,87.302,07/10/2020 03:00
474.0,12.831,0.0,981.185,3.0639999999999996,142.892,2.574,3.097,80.67699999999999,07/10/2020 04:00
473.8250000000001,12.651,0.0,981.186,2.835,121.295,3.7110000000000003,0.584,77.815,07/10/2020 05:00
474.4500000000001,12.482000000000001,0.0,981.41,1.382,79.751,2.911,0.191,79.108,07/10/2020 06:00
474.775,11.962,0.0,981.7389999999999,1.194,75.229,1.423,0.20800000000000002,84.741,07/10/2020 07:00
474.875,12.544,0.0,982.118,1.148,148.41899999999998,0.41200000000000003,0.43,87.557,07/10/2020 08:00
473.5750000000001,12.755,0.0,982.46,0.95,178.46200000000002,0.242,0.44799999999999995,88.816,07/10/2020 09:00
472.425,13.12,0.0,982.7639999999999,1.494,196.53,0.225,0.685,84.868,07/10/2020 10:00
471.80000000000007,13.581,0.0,984.0060000000001,2.0380000000000003,287.157,0.324,0.8390000000000001,81.85600000000001,07/10/2020 11:00
472.3,14.011,0.0,984.36,3.11,313.2,0.624,0.28300000000000003,76.173,07/10/2020 12:00
471.475,14.379000000000001,0.0,983.35,2.98,305.19599999999997,0.607,0.406,75.646,07/10/2020 13:00
471.475,15.110999999999999,0.0,983.2739999999999,3.6510000000000002,306.545,0.8220000000000001,0.505,73.02600000000001,07/10/2020 14:00
471.3250000000001,15.227,0.0,983.2819999999999,3.978,223.61599999999999,0.49,0.326,70.649,07/10/2020 15:00
471.975,14.314,0.0,983.357,4.629,291.53,0.46799999999999997,0.353,75.347,07/10/2020 16:00
471.875,13.446,0.01,983.6239999999999,4.157,289.86,0.308,0.6759999999999999,81.891,07/10/2020 17:00
472.025,12.774000000000001,0.595,984.2589999999999,3.8139999999999996,300.28700000000003,0.41700000000000004,0.511,87.257,07/10/2020 18:00
471.8250000000001,12.269,2.119,985.008,2.588,296.16,0.5479999999999999,0.203,91.85700000000001,07/10/2020 19:00
473.35,12.1,3.588,985.4580000000001,2.6060000000000003,294.738,0.467,0.38299999999999995,92.65100000000001,07/10/2020 20:00
473.92500000000007,12.107000000000001,4.1,985.745,2.8360000000000003,308.671,0.435,0.42100000000000004,91.584,07/10/2020 21:00
474.275,12.132,0.0,986.1339999999999,3.483,308.628,0.617,0.738,90.22200000000001,07/10/2020 22:00
473.475,11.78,0.0,986.488,3.654,311.925,0.506,1.464,90.97200000000001,07/10/2020 23:00
474.0,11.422,0.0,986.83,5.176,290.226,0.858,1.696,87.75399999999999,08/10/2020 00:00
473.5,10.742,0.0,987.32,3.16,288.857,0.512,0.6859999999999999,88.258,08/10/2020 01:00
474.225,10.148,0.0,987.607,3.108,289.14799999999997,0.534,1.8,88.861,08/10/2020 02:00
474.75,9.917,0.0,987.8539999999999,3.8739999999999997,285.635,0.5489999999999999,0.8240000000000001,89.917,08/10/2020 03:00
474.8250000000001,9.862,0.0,988.29,4.071000000000001,290.926,0.589,1.646,89.214,08/10/2020 04:00
475.62500000000006,10.138,0.0,988.6439999999999,6.196000000000001,271.45799999999997,0.4,1.7719999999999998,87.654,08/10/2020 05:00
475.2000000000001,9.935,0.0,989.092,6.528,268.48400000000004,0.6659999999999999,1.308,88.439,08/10/2020 06:00
474.375,10.243,0.0,989.507,7.007000000000001,261.681,0.366,0.816,87.196,08/10/2020 07:00
474.55,10.659,0.0,990.227,6.369,262.334,0.359,0.759,86.54899999999999,08/10/2020 08:00
472.225,12.546,0.0,991.3539999999999,6.151,284.244,1.102,0.627,79.98899999999999,08/10/2020 09:00
472.0750000000001,14.187999999999999,0.0,991.3789999999999,7.132999999999999,272.936,0.389,7.329,71.531,08/10/2020 10:00
470.9500000000001,15.645999999999999,0.0,991.304,6.735,277.151,1.4880000000000002,8.896,64.58,08/10/2020 11:00
470.85,16.518,0.0,991.1160000000001,6.308,298.872,1.6440000000000001,8.714,58.861000000000004,08/10/2020 12:00
474.225,16.899,0.0,990.9069999999999,6.824,296.047,1.3330000000000002,8.697000000000001,54.935,08/10/2020 13:00
474.225,17.264,0.0,990.857,6.3389999999999995,306.875,1.0190000000000001,8.107999999999999,54.29600000000001,08/10/2020 14:00
474.4,16.908,0.0,990.944,5.755,293.373,0.647,7.222,54.729,08/10/2020 15:00
470.12500000000006,15.668,0.0,991.2280000000001,4.954,283.617,0.191,4.7669999999999995,59.728,08/10/2020 16:00
471.3250000000001,15.436,0.0,991.451,4.146,294.64799999999997,0.2,4.16,59.25899999999999,08/10/2020 17:00
470.85,13.690999999999999,0.0,991.784,3.341,301.853,0.325,4.5,63.803000000000004,08/10/2020 18:00
470.35,12.455,0.0,992.206,3.122,291.20099999999996,0.301,4.322,69.858,08/10/2020 19:00
470.67500000000007,11.448,0.0,992.585,1.8259999999999998,287.88599999999997,0.366,3.747,73.61399999999999,08/10/2020 20:00
471.625,10.681,0.0,992.7669999999999,2.4330000000000003,291.126,0.473,3.438,78.175,08/10/2020 21:00
473.025,10.958,0.0,992.8739999999999,2.513,130.746,0.674,4.593999999999999,76.146,08/10/2020 22:00
475.25,10.413,0.0,992.785,2.2030000000000003,173.37900000000002,0.659,4.352,77.98100000000001,08/10/2020 23:00
475.525,9.704,0.0,992.6669999999999,1.673,271.494,0.555,3.752,81.189,09/10/2020 00:00
475.80000000000007,7.968,0.0,992.595,1.6030000000000002,314.868,0.28600000000000003,3.6830000000000003,90.14200000000001,09/10/2020 01:00
476.1,8.122,0.0,992.3510000000001,2.384,311.699,0.998,5.117,88.4,09/10/2020 02:00
476.375,7.585,0.0,992.14,0.607,245.575,0.125,2.597,91.39299999999999,09/10/2020 03:00
476.5,6.943,0.0,993.072,1.345,296.311,0.342,0.8590000000000001,93.934,09/10/2020 04:00
477.2000000000001,6.667999999999999,0.0,993.696,0.488,262.752,0.192,0.525,95.102,09/10/2020 05:00
477.15000000000015,7.013999999999999,0.0,993.3810000000001,0.87,194.23,0.067,0.175,93.441,09/10/2020 06:00
476.9500000000001,7.079,0.0,993.63,0.718,280.65,0.165,0.198,92.807,09/10/2020 07:00
475.475,8.0,0.0,993.3689999999999,0.29600000000000004,196.18,0.254,0.126,90.23899999999999,09/10/2020 08:00
476.675,10.290999999999999,0.0,994.643,0.573,158.822,0.272,0.102,81.718,09/10/2020 09:00
476.4500000000001,12.095999999999998,0.0,994.02,1.5,123.046,0.7120000000000001,0.32299999999999995,76.28699999999999,09/10/2020 10:00
475.65,13.849,0.0,993.701,1.517,153.475,1.228,0.993,69.962,09/10/2020 11:00
474.6,15.533,0.0,993.673,1.445,166.24,0.968,0.718,65.18,09/10/2020 12:00
473.8250000000001,17.747,0.0,993.325,1.85,285.12,0.774,0.695,58.525,09/10/2020 13:00
473.625,18.385,0.0,992.6489999999999,2.0140000000000002,308.312,1.083,0.9259999999999999,57.36,09/10/2020 14:00
472.825,19.035,0.0,992.2460000000001,1.892,304.748,1.087,1.057,56.975,09/10/2020 15:00
472.475,18.067,0.0,992.323,2.233,264.23900000000003,0.825,0.555,61.928000000000004,09/10/2020 16:00
472.225,17.089000000000002,0.0,992.8439999999999,1.56,140.607,0.258,0.155,73.082,09/10/2020 17:00
472.40000000000015,15.789000000000001,0.0,992.053,1.3459999999999999,224.88099999999997,0.218,0.465,90.311,09/10/2020 18:00
472.4500000000001,14.644,0.0,992.207,0.7120000000000001,204.032,0.35200000000000004,0.638,95.956,09/10/2020 19:00
472.725,13.957,0.0,992.24,0.7,186.80900000000003,0.23199999999999998,0.591,97.929,09/10/2020 20:00
472.425,13.503,0.0,992.182,1.521,116.85700000000001,0.20800000000000002,0.045,99.098,09/10/2020 21:00
472.65,12.649000000000001,0.0,992.1469999999999,1.611,153.874,0.3,-0.09,99.723,09/10/2020 22:00
473.225,12.922,0.0,991.855,1.9869999999999999,113.495,0.605,0.5329999999999999,99.9,09/10/2020 23:00
473.8250000000001,13.159,0.0,991.5219999999999,3.136,116.18,0.8190000000000001,1.825,90.023,10/10/2020 00:00
474.025,12.267000000000001,0.0,991.362,2.033,124.074,0.61,1.062,87.226,10/10/2020 01:00
474.0,11.305,0.0,991.26,1.149,118.23,0.525,1.274,91.11399999999999,10/10/2020 02:00
474.37500000000006,10.532,0.0,990.8430000000001,1.3159999999999998,147.44799999999998,0.698,0.401,94.62200000000001,10/10/2020 03:00
473.725,11.085,0.0,990.627,1.198,108.516,0.759,0.433,93.51,10/10/2020 04:00
473.9500000000001,10.850999999999999,0.0,990.459,0.838,108.943,0.5670000000000001,0.573,93.8,10/10/2020 05:00
473.625,11.290999999999999,0.0,990.462,1.798,128.766,0.7490000000000001,1.0170000000000001,92.104,10/10/2020 06:00
473.775,11.847999999999999,0.0,990.572,3.114,116.90799999999999,1.157,3.242,89.19,10/10/2020 07:00
473.125,12.293,0.0,990.54,3.285,126.04,1.6640000000000001,2.371,87.694,10/10/2020 08:00
472.925,13.437999999999999,0.0,990.462,3.2760000000000002,115.448,1.489,2.204,82.889,10/10/2020 09:00
473.175,14.86,0.0,990.495,2.63,120.079,0.847,1.7380000000000002,77.43,10/10/2020 10:00
472.8,15.78,0.0,990.203,2.276,137.989,0.955,1.374,74.2,10/10/2020 11:00
471.875,17.34,0.0,989.819,1.604,143.136,0.561,0.843,67.694,10/10/2020 12:00
470.9,17.883,0.0,989.3689999999999,1.151,155.128,0.441,0.625,66.098,10/10/2020 13:00
470.5,18.39,0.0,988.7869999999999,0.8009999999999999,179.86,0.435,0.434,64.598,10/10/2020 14:00
470.025,18.507,0.0,988.291,1.14,282.519,0.253,0.263,64.387,10/10/2020 15:00
470.4500000000001,17.868,0.0,987.923,1.501,286.96299999999997,0.266,0.126,65.611,10/10/2020 16:00
470.55,17.34,0.0,987.796,1.031,211.706,0.35700000000000004,0.069,70.845,10/10/2020 17:00
470.475,16.336,0.0,987.7739999999999,1.475,156.738,0.242,0.159,75.221,10/10/2020 18:00
470.975,14.817,0.0,988.063,1.1640000000000001,191.9,0.217,0.11699999999999999,84.874,10/10/2020 19:00
475.15,13.873,0.0,988.186,1.6569999999999998,231.954,0.231,0.15,90.07600000000001,10/10/2020 20:00
474.65,13.573,0.0,988.403,3.005,295.269,0.47700000000000004,1.963,89.836,10/10/2020 21:00
474.8,13.686,0.0,988.319,4.815,309.791,0.557,6.21,85.91,10/10/2020 22:00
475.15,12.165999999999999,0.0,988.0060000000001,4.816,320.968,0.932,3.623,89.40700000000001,10/10/2020 23:00
475.775,11.317,0.0,987.951,4.284,313.47900000000004,0.541,4.583,92.02,11/10/2020 00:00
476.425,11.134,0.0,987.779,5.001,316.524,0.16699999999999998,3.658,91.40899999999999,11/10/2020 01:00
476.6,11.210999999999999,0.0,987.683,4.581,306.445,0.183,1.104,88.961,11/10/2020 02:00
477.0,11.123,0.0,987.507,5.572,304.89599999999996,0.151,1.429,88.21799999999999,11/10/2020 03:00
477.175,11.142000000000001,0.0,987.436,5.821000000000001,330.50300000000004,0.19899999999999998,2.5610000000000004,90.243,11/10/2020 04:00
